id,URL,Nome,Informação,Classificação_da_água,Coordenadas,Nome da Praia,Região,Concelho,Categoria,Qualidade da água,Vigilancia,Posto de socorro,Sanitarios,Duche,Recolha lixo,Limpeza praia,Painel informativo,Apoio balnear,Apoio à praia,Estacionamento,Bandeira Azul,Acessível,Cadeira anfíbia,Ondas especiais,Obras em curso,Risco de derrocada
8979629910,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629910,Aguda,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.05083,-8.65583",Aguda,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não
8979630348,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630348,Esmoriz,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Excelente,"40.953635,-8.656926",Esmoriz,CENTRO,OVAR,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979630744,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630744,Magoito,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"38.863608,-9.449567",Magoito,TEJO,SINTRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
8979630114,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630114,Barra,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Excelente,"40.638273,-8.749974",Barra,CENTRO,ÍLHAVO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630294,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630294,Barril,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.08582,-7.66145",Barril,ALGARVE,TAVIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630638,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630638,Lota,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.16528,-7.51333",Lota,ALGARVE,VILA REAL DE SANTO ANTÓNIO,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630084,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630084,Camarinhas,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 28 setembro",Excelente,"38.463108,-8.879013",Camarinhas,ALENTEJO,GRÂNDOLA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não
8979630750,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630750,Congida,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 9 setembro",Excelente,"41.07598,-6.7796",Congida,NORTE,FREIXO DE ESPADA À CINTA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629942,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629942,Vila Nova - Serra,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Excelente,"39.574872,-8.26617",Vila Nova-Serra,TEJO,TOMAR,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
9636731650,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731650,Apúlia (Couve Sul),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.482381,-8.776754",Apúlia (Couve Sul),NORTE,ESPOSENDE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
11176112002,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11176112002,Praia do Lago,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 14 setembro",Excelente,"38.201586,-7.486689",Praia do Lago,ALENTEJO,MOURA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não
8979630174,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630174,Areão,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Excelente,"40.521043,-8.783519",Areão,CENTRO,VAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630476,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630476,S. Pedro de Moel,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Excelente,"39.755739,-9.032453",S. Pedro de Moel,CENTRO,MARINHA GRANDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630620,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630620,Francelos,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.08,-8.65722",Francelos,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630624,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630624,Vagueira Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Excelente,"40.564926,-8.769609",Vagueira Norte,CENTRO,VAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630688,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630688,Ponte da Ranca,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"41.81029,-6.99441",Ponte da Ranca,NORTE,VINHAIS,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
8979629948,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629948,Ilha de Tavira - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10979,-7.61985",Ilha de Tavira - Mar,ALGARVE,TAVIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979629926,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629926,Légua,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"39.653567,-9.069833",Légua,TEJO,ALCOBAÇA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979629852,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629852,Francemar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.07556,-8.6575",Francemar,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630076,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630076,Sindicato,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.089138,-8.657479",Sindicato,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630204,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630204,Paredes de Vitória Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.703004,-9.050186",Paredes de Vitória Norte,TEJO,ALCOBAÇA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630236,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630236,Clube Náutico de Avis,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Excelente,"39.05668,-7.91341",Clube Náutico de Avis,TEJO,AVIS,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não
8979629834,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629834,Miramar Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.067656,-8.657681",Miramar Norte,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
9636731696,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731696,Monte Gordo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.176952,-7.451286",Monte Gordo,ALGARVE,VILA REAL DE SANTO ANTÓNIO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
9662972230,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9662972230,S. Martinho do Porto Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.502608,-9.141785",S. Martinho do Porto Sul,TEJO,ALCOBAÇA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
9636731648,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731648,Apúlia (Couve Centro),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.482899,-8.778292",Apúlia (Couve Centro),NORTE,ESPOSENDE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630324,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630324,Albufeira do Caldeirão,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.518683,-7.331438",Albufeira do Caldeirão,CENTRO,GUARDA,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
11700071944,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11700071944,Santa Marinha - Cortegaça Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Sem classificação,"40.93539,-8.66012",Santa Marinha - Cortegaça Sul,CENTRO,OVAR,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
8979630586,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630586,N. Sª da Guia,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.34088,-8.750743",N. Sª da Guia,NORTE,VILA DO CONDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630318,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630318,Apúlia (Couve Norte),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.48341,-8.777955",Apúlia (Couve Norte),NORTE,ESPOSENDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não
8979630026,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630026,Pedras Negras,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Excelente,"39.780206,-9.023052",Pedras Negras,CENTRO,MARINHA GRANDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
8979630342,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630342,Salgueiros,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.120015,-8.665263",Salgueiros,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
11700071940,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11700071940,Furadouro Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Sem classificação,"40.86594,-8.67781",Furadouro Sul,CENTRO,OVAR,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
8979630018,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630018,Ponte Soeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.85355,-6.93193",Ponte Soeira,NORTE,VINHAIS,Praia Interior,Água adequada a banhos,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não
8979629984,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629984,Praia Velha,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Excelente,"39.771533,-9.028233",Praia Velha,CENTRO,MARINHA GRANDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630220,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630220,Ofir,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.51722,-8.78778",Ofir,NORTE,ESPOSENDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630506,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630506,Alqueidão,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.609314,-8.265574",Alqueidão,TEJO,TOMAR,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
10686881420,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10686881420,Norte (Nazaré),"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Sem classificação,"39.61233,-9.08665",Norte (Nazaré),TEJO,NAZARÉ,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
8979630272,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630272,Cabanas Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.12817,-7.60019",Cabanas Poente,ALGARVE,TAVIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não
8979629944,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629944,Monte Gordo Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.176881,-7.447443",Monte Gordo Nascente,ALGARVE,VILA REAL DE SANTO ANTÓNIO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
10146368830,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368830,Badamalos,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.48562,-6.99113",Badamalos,NORTE,SABUGAL,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630270,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630270,Cabanas - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.13344,-7.58967",Cabanas - Mar,ALGARVE,TAVIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
10174971494,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10174971494,Faro - Mar Central,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0069,-7.9937",Faro - Mar Central,ALGARVE,FARO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
9636731674,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731674,Paredes de Vitória Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.70089,-9.05054",Paredes de Vitória Sul,TEJO,ALCOBAÇA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630488,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630488,Terra Estreita,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.09767,-7.64062",Terra Estreita,ALGARVE,TAVIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630662,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630662,Relva da Reboleira,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Má,"40.411997,-7.46718",Relva da Reboleira,TEJO,MANTEIGAS,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
9636731656,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731656,Suave Mar (Centro),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.545534,-8.792369",Suave Mar (Centro),NORTE,ESPOSENDE,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630772,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630772,Barcos/Armação de Pêra Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.09981,-8.35697",Barcos/Armação de Pêra Nascente,ALGARVE,SILVES,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não
8979630538,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630538,Costa Nova,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 14 setembro",Excelente,"40.617485,-8.754115",Costa Nova,CENTRO,ÍLHAVO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
8979629778,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629778,Culatra - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"36.98545,-7.83904",Culatra - Mar,ALGARVE,FARO,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
8979630412,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630412,Faro - Mar Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0079,-7.9956",Faro - Mar Poente,ALGARVE,FARO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não
9632354754,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9632354754,Terra Nova,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.298145,-8.737345",Terra Nova,NORTE,VILA DO CONDE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629828,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629828,Ramalha,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.47389,-8.77639",Ramalha,NORTE,ESPOSENDE,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630622,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630622,Vagueira,"Época Balnear 2025, estado : Não iniciou, calendario : de 7 junho a 7 setembro",Excelente,"40.561449,-8.770415",Vagueira,CENTRO,VAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630014,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630014,Pedra Alta (Castelo de Neiva),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.62528,-8.81722",Pedra Alta (Castelo de Neiva),NORTE,VIANA DO CASTELO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
8979629920,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629920,Moledo (Norte),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.852895,-8.866191",Moledo (Norte),NORTE,CAMINHA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630020,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630020,Alagoa - Altura,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.16906,-7.49756",Alagoa - Altura,ALGARVE,CASTRO MARIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630584,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630584,Ladeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.344369,-8.754619",Ladeira,NORTE,VILA DO CONDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629996,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629996,Praia Atlântica,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.357847,-8.756418",Caxinas,NORTE,VILA DO CONDE,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não
8979630558,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630558,Valhelhas,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Excelente,"40.402705,-7.402978",Valhelhas,TEJO,GUARDA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não
8979630068,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630068,Praia Grande - Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.09685,-8.34783",Praia Grande - Poente,ALGARVE,SILVES,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630340,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630340,Estrela-do-Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.122566,-8.6675",Estrela-do-Mar,NORTE,VILA NOVA DE GAIA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
